former_outbreak_code,country,ADM1,ADM2,ADM3,ADM4,city_village,exact_location,includes_health_facility_sampling,start_date,end_date,outbreak_year,outbreak_month,human_cases,livestock_cases,outbreak_type,n_human_cases,n_livestock_cases,n_total_cases,ref_name,ref_DOI_URL,WAHIS_ref_number,notes,GPS_x,GPS_y,RVF_presence
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.81928084941603,-6.832488291675969,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.45591445843344,-0.15863322762045082,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.489191094682997,-6.019307611851767,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.60025621340243,3.091900347249845,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.66927290318279,-5.490078747186756,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.69602068027527,4.2134327891528525,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.246476559635056,-2.1431411761604413,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.16400220920866,2.3334512283264495,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.311309432016806,-2.5491428310070505,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9929179795891,-11.097741750739468,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.84681757607174,1.003647963197809,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.10537093489881,-1.9179744469910986,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.740335260432786,-3.7654434565753627,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.92860319238977,0.9962019878447943,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.465239195760354,2.3313343319478195,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.080384806670168,-0.8220111374870964,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7953900488995,2.2195265055538598,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.039991378393392,-1.5448779193117614,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.56612303209578,-7.191265656241454,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4763954875025,2.034757674068322,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.764037029496624,-3.0145349005681057,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.155679235474565,-8.07763726751811,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.62421470637716,-1.2754247138183912,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.99898577125034,3.1137260074300865,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.31325179413458,-6.566776440436631,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31403385075793,-11.202381861312405,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.821200164665484,-3.251285575292708,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.460338255938105,-11.380947296884116,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.647595983835004,-5.0132234422496555,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.04011539193026,3.2928480769471675,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.327709508380316,3.386667142585106,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.928341574588988,-4.76359291675914,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.613914009455787,2.990549897803586,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.05325219197163,-7.751936086618658,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7287906360528,-8.354793621863951,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.41468449719307,-8.482076914428456,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.25996261143347,-1.0278738602858464,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.24990103792891,2.735453216073188,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.97275627961887,-3.3434143908348912,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.125507172888426,-8.860295417681378,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.91627611086112,-9.096756411541753,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.727721203017175,-4.2452182547794095,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.176754348358884,-0.725997944582389,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.05907694754084,3.2191982174579397,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.84421981656094,-7.383079978302727,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.743325767935914,-10.731356778880544,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.14190787694117,0.7895087499462774,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.40754129649365,-4.49672238442487,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.94097198108577,3.0567668881400127,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.598773216457005,-0.8607249078449688,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.482742075626515,-6.124126620836684,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.65639479341532,-4.683295139297518,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.841072734711425,0.46302343310570665,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.68705021937505,0.7700991580572574,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.22454947709759,0.09111458036530794,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.960582554692536,-9.350813129249909,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.721698406314474,-0.9104450861032376,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.94904487086434,-0.21571171526791655,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.73080979949893,-6.635853905748536,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.39971767530703,-2.802385847658795,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.41142944448977,-5.800838251612816,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.40556011743899,-5.0609429882716155,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.67362796112422,2.64599304650949,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.238194085174264,-7.594213297897043,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.68773714088367,-10.029897161394464,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.65715951181175,-10.994870940549973,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.57941803095629,-1.4185823206917283,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6864522079915,-1.9180029370533824,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.07088791366734,-7.364023186046624,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68617841776056,-6.6157460539798665,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.25048174954229,1.6325602565885995,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.91460464245762,1.6042317256903562,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.666252175874135,-9.774706702321707,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.62134479200383,2.5855779768365488,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.704409910861315,-8.316174315734765,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.43808869882993,2.4727202058337165,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.79858722390533,0.6737336771979615,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.27830453514764,-7.582673417481241,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.54030354458043,2.0053962718200555,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7977336051829,-3.961055682872743,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2346517645307,-1.0528439719594989,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02915109121074,-6.223690084200127,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.574384727808024,-8.61828378884238,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.707772778334466,-6.498847657053751,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.93772139589457,-4.902138913662854,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.660655992863504,-6.979958919115674,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.127185540581756,-3.417724852007364,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.93819265914205,-8.829546885789766,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.118347228900596,-7.184526136298775,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.290666618514315,-6.0986393555681175,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.54045024804293,-4.882880412817818,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.19601508262101,-2.2285962492134606,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.74800583315566,-9.194153121084776,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.35654350040783,-3.3821630261742537,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.99339951028025,-11.032274549163603,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.210166383869606,-1.588321594710198,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.531599520134137,2.773982464285626,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.845487968351858,-7.774991585799292,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.35636535087171,-8.156495427663899,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.919843471780695,-8.894174719496885,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.54990540525261,-0.8159341379736451,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.40896407009629,3.9937379533356814,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.71246506875402,3.4301643712660645,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.42424269697105,-7.949040284665573,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.512852075869354,-7.131382129724298,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.940357097342684,-0.9813241437958063,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.451464024416886,0.4884251041375684,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.211899087228744,3.485107172134129,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.95388247730036,3.0923898068082605,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.16283562131359,3.4898265700198663,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.52087538261742,-9.539104289648053,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.41042601122855,1.5174893541804997,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.62911783979009,-3.4146815157537507,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.867905356523327,-6.710357585833318,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.42001115504497,0.3342295349312943,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.48706703190602,-10.299396506709474,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.33387808184099,-1.7958692449196714,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.23048948148068,0.46726657268788396,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.403312065269,-2.772961921304102,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.28187382458552,-9.251249930474835,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.350236141158096,-5.261746491976606,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.93459940360974,-9.28838705019579,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.838465581691814,-1.9119058910785884,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.65352986647896,-0.9085189356106063,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49222485281968,1.0570074718977407,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.68577113167382,4.529186211445989,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.59464507165751,0.47521927862778823,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.873133246002425,-8.50676642229588,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.11762811371315,2.6065071869749543,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.691112482543733,3.176571152782525,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.22201892003374,-8.425525569174894,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.218428418150474,-6.106697459120537,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.75091701171684,-4.293862093481169,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.267761950876796,-9.633006519193483,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55552098295113,-4.237113369537364,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.84928528295797,-9.981050874057546,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.079229415180194,-1.2253939826979348,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.441026442179115,-9.40586440317813,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.22243277718905,0.6570738853470466,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.285723381131916,-8.688632952106186,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.08704785042361,-1.3884587484856596,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.17879729889575,-4.195084780236625,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3149278064154,-10.76124725760809,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.91722769003933,-9.649346197754381,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.15581676630597,-4.336511093271693,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.14618623506428,-3.610671425015897,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.978163854009857,3.661244372137359,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.123870834201874,-5.914314828999535,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.64396050591556,3.708764072573121,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.79309937320501,-1.110612743947019,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.675902797251297,-0.45276170796491605,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.82478364105674,-9.611512509090144,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.51777497925506,-11.36705143675507,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.50888946235925,-4.330250656354963,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.256905637676503,-0.4824131867367418,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.453127318617696,1.7814899993389433,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.41772578404932,-8.56238986275243,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.012103832434306,0.25507740060492723,0
