former_outbreak_code,country,ADM1,ADM2,ADM3,ADM4,city_village,exact_location,includes_health_facility_sampling,start_date,end_date,outbreak_year,outbreak_month,human_cases,livestock_cases,outbreak_type,n_human_cases,n_livestock_cases,n_total_cases,ref_name,ref_DOI_URL,WAHIS_ref_number,notes,GPS_x,GPS_y,RVF_presence
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.54823795818764,0.3519017406927702,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.94076762488307,0.2556423580985458,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.80696277175061,3.192430908489613,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.48179855082418,-0.7811158767059778,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.86160333890391,-3.4623066435805057,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88414136572781,-1.2366304864012447,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.89042515700761,-2.2244234740821773,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9395923937574,-2.571859921561694,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.74213730877771,-8.744060416161972,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.17381220518729,-4.388603152612745,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.141993960959375,-0.2769615303020493,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.06861261557983,-1.3635872254271844,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.65758304692961,-1.625851019857713,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.318192750692845,2.041182235787909,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.06184045849369,-8.38771404901943,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.431226367598484,-2.5804156633102764,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.49920285156696,-3.367592229656671,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.63123848790032,-6.184043743417355,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.270657177579906,-2.3207972199670945,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.70390810730364,-0.6845935209652678,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.961123075609805,0.18364072189786387,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.49702589169417,0.3898368921487531,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.828671835840225,0.47998223068569806,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.82153966347882,-9.489576393561817,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.587826997140667,-1.765579701030315,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.73668350086471,-1.3402645166144131,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.804349778270517,-3.275289881935017,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.36003974741908,-1.2605937559581766,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.51144605615216,-4.624320900606892,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.79633307961632,-6.746327063048065,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.61283001280585,-1.276199693159416,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.44755982552501,1.729236623533519,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.491415043431342,-7.649712736828364,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.127733695633175,-6.7679086101831905,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5381417254801,0.29050314278566575,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.04363426093867,0.27791284761900326,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6726726252935,0.4336999535275587,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.096870380484816,1.049902539675695,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.96376841921981,0.6523513621931599,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.16348402967755,-6.776237600928975,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02451052851588,-3.834368309058153,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.45871662186693,-8.064799874863397,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.544318115389146,0.3234927166113145,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.526222525079124,-2.6557384317413977,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.592045752168644,-0.023592149106314447,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.72443808928754,-2.7557227462008522,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.812447622109914,1.2733143989408484,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.72842137437159,-0.8418087653475091,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4442270858485,0.5097185716120738,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.777860122628056,2.615831692970825,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.912427635797464,-1.2724047221234593,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.52957336170173,1.0401268192106907,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.773388865172954,-9.318455045931428,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1696881295764,-2.709921454756509,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1676639753685,-0.8698111047379189,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.23019375469886,-0.36511418723076355,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6031809932436,-10.505173850895366,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.935037445938615,-1.304685822980773,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.23038284373082,3.32373986329439,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.05763078126087,-0.3302732845032706,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.21169453774153,2.965555090017692,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.97172165443966,1.2917021126000165,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.242304332750315,-6.758281794463146,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.27905290915515,-6.903434278145309,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.60610565639412,0.30164913397287085,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.14606786764926,-6.8827488916194755,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3077797228587,-0.7726529044167427,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.18678228729017,-6.77730793491334,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.20445460631358,1.7373645667376858,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.879006286240966,-1.2809705265684963,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.880943894543464,-1.4323865261765574,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6436804448138,1.2112257946750626,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.842332879025115,0.0843662865088784,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.68497898800416,2.005834098896581,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.576688205223775,0.31863108316072664,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.56046484693265,0.360179565889332,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.83345963496638,-1.2409703776111003,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.19202586880615,-6.921177248610269,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.65969186461687,-2.239854336330558,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.413502594302805,0.14495351803394546,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.037644620239746,0.5962380306482262,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.01689981444313,0.05380538384213839,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.53243574918404,3.1655382771427893,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.962225498002965,2.437968071484784,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.51681241373881,-3.2372280050516435,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.18190881459742,-4.609280469861573,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.51569138771156,-2.672779360478031,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.219211400430275,0.646287608665762,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.150018530230355,-3.0928398168026505,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.72106415228531,3.1703741559923677,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26593162381518,0.11578469009972703,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.66923189167284,-0.7491103442283799,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.50442670020082,0.3457808156037329,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.52909661651164,0.40858421183608107,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.69342973069871,-0.37899340722373503,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.967831206684554,3.0674101605714643,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1067384568276,0.14134531107198844,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3115955269624,2.4662925786033587,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.619079549701816,-0.19603680898721731,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.52429010272997,-0.4154292796697327,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.02930506301541,0.7537640244240837,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.49356057143888,1.0020019151153154,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.76134641800503,-1.3208696959038289,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.22781643167838,-6.961640879838686,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.013599161506875,1.7494001293870796,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.159194466989725,-6.802167975879117,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.21311345864476,-6.867293557346768,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.65588406573516,-4.5951636237068625,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.25625504121806,-0.4433791295148259,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.68700948517848,-4.040883709173787,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.60956469567416,1.1328961612557042,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88381618297427,-1.2694292364398347,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.91498741933611,-3.449790431057369,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.520919400764015,1.1992168495757458,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.32737390957192,-11.08874676923091,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.944153079367254,3.1523385026276296,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.91079526003839,-1.3684614496209402,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.35606861427078,0.549527185397951,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.89445164526309,-1.2878872219931268,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.00426778668965,-0.34547709809747873,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.14485661422757,-2.3859775614214978,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.19553382480518,-0.511502283782511,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.87030821109463,-2.831135515212127,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.27671757004962,-6.893621537232418,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41238843980635,0.6089088746625441,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.11081072698969,-2.7419166385074796,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8601992623706,3.717498763854442,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.74745238560912,-9.271017244786199,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.56962940345403,-1.155067918221051,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.92618606730637,-1.252711567437875,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.80395999436539,0.3495630704072131,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.83210288994403,-1.2778874725440503,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71716951395697,-0.697278191421836,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.12018076439273,0.8804964945586492,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.661512933654016,-0.044720596453434375,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.62314847076972,-0.140180873689729,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.01947076676104,-10.963732964386912,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.294355032686155,0.37489108696266654,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.699056140100595,-3.3943404878879684,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.618698457548945,1.2551043318041366,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.13387814713449,2.9549358875579936,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2330286825037,2.378397445645657,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.67283573787621,-9.495379589699143,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.738403250407046,-4.878577732328731,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.257748079623962,0.5161637501238534,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.985675414123897,-0.4757460225930023,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.930776131739076,0.17667398307525756,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.50868729537082,0.6583529297841374,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.45034651900837,-1.5642377036691608,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.245706266793434,0.7465038414009982,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.11442003929989,0.7452764461897565,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2606942680063,-6.81089827179706,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.656421700368334,-3.7967817553153775,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.16231423549666,1.5641260252394418,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.57372375365426,-4.0015175306428334,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.628205052326678,-0.9609310887176564,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.778817683896836,-0.16168643287797718,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.76594583180074,-0.07789505311350488,0
